Date,Open,High,Low,Close,Adj Close,Volume
2011-01-03,238.000000,249.649994,237.600006,246.500000,246.500000,2414386
2011-01-04,247.850006,248.800003,237.100006,239.949997,239.949997,1276419
2011-01-05,240.000000,251.399994,234.600006,240.300003,240.300003,5449457
2011-01-06,242.000000,243.449997,226.250000,228.649994,228.649994,2122939
2011-01-07,229.000000,233.199997,212.050003,214.050003,214.050003,2097266
2011-01-10,214.600006,217.699997,201.649994,203.050003,203.050003,1590645
2011-01-11,204.250000,207.300003,197.100006,201.000000,201.000000,1353161
2011-01-12,205.000000,214.199997,200.100006,212.600006,212.600006,2148671
2011-01-13,214.500000,215.399994,202.750000,204.149994,204.149994,1640616
2011-01-14,204.399994,211.100006,200.000000,201.000000,201.000000,1538114
2011-01-17,202.000000,204.500000,197.449997,198.649994,198.649994,810049
2011-01-18,200.000000,203.699997,195.350006,201.300003,201.300003,873374
2011-01-19,202.250000,202.399994,197.250000,198.300003,198.300003,640015
2011-01-20,195.050003,201.350006,195.000000,198.250000,198.250000,620437
2011-01-21,198.250000,205.699997,197.199997,201.800003,201.800003,999400
2011-01-24,203.199997,206.949997,202.199997,204.750000,204.750000,660477
2011-01-25,206.850006,209.899994,201.750000,202.899994,202.899994,857010
2011-01-27,204.000000,204.699997,192.300003,194.899994,194.899994,782971
2011-01-28,193.149994,195.350006,181.600006,184.399994,184.399994,813686
2011-01-31,182.899994,187.800003,179.199997,183.850006,183.850006,800198
2011-02-01,185.600006,191.850006,182.300003,183.600006,183.600006,1182756
2011-02-02,187.000000,188.350006,182.250000,183.050003,183.050003,590118
2011-02-03,184.000000,191.500000,182.750000,189.750000,189.750000,884658
2011-02-04,189.800003,194.300003,182.699997,183.899994,183.899994,944940
2011-02-07,184.850006,185.949997,177.850006,178.750000,178.750000,567773
2011-02-08,179.699997,180.500000,169.550003,170.600006,170.600006,649392
2011-02-09,171.000000,171.850006,159.350006,161.550003,161.550003,762461
2011-02-10,159.500000,164.399994,155.500000,159.250000,159.250000,1055140
2011-02-11,159.600006,169.750000,157.899994,167.949997,167.949997,1022920
2011-02-14,169.250000,176.699997,169.250000,174.800003,174.800003,1148991
2011-02-15,175.000000,177.500000,169.149994,172.050003,172.050003,940981
2011-02-16,169.250000,179.399994,169.250000,177.149994,177.149994,839437
2011-02-17,178.100006,184.199997,178.050003,180.850006,180.850006,1214380
2011-02-18,178.100006,183.600006,171.050003,172.050003,172.050003,808356
2011-02-21,173.000000,173.449997,167.399994,172.350006,172.350006,454888
2011-02-22,170.500000,178.449997,169.000000,174.100006,174.100006,849179
2011-02-23,175.500000,177.949997,172.050003,173.149994,173.149994,510459
2011-02-24,176.000000,176.000000,156.500000,160.300003,160.300003,1583668
2011-02-25,163.000000,166.000000,157.100006,160.699997,160.699997,738013
2011-02-28,161.149994,164.399994,156.500000,158.449997,158.449997,642605
2011-03-01,160.250000,168.949997,159.600006,167.800003,167.800003,947310
2011-03-03,168.600006,173.350006,166.100006,169.800003,169.800003,1130101
2011-03-04,173.800003,178.800003,165.000000,166.350006,166.350006,760045
2011-03-07,167.000000,167.000000,162.050003,164.100006,164.100006,427494
2011-03-08,164.550003,169.800003,163.350006,167.899994,167.899994,667547
2011-03-09,169.899994,171.899994,165.199997,169.800003,169.800003,659880
2011-03-10,169.550003,171.000000,166.850006,168.500000,168.500000,503480
2011-03-11,166.350006,173.699997,164.100006,166.449997,166.449997,1119722
2011-03-14,166.000000,169.500000,166.000000,167.850006,167.850006,447225
2011-03-15,164.699997,164.899994,157.600006,158.550003,158.550003,594326
2011-03-16,159.100006,166.500000,159.100006,163.300003,163.300003,713410
2011-03-17,163.000000,165.000000,160.550003,163.250000,163.250000,439598
2011-03-18,164.300003,166.000000,162.000000,163.750000,163.750000,707402
2011-03-21,165.250000,180.399994,163.149994,179.000000,179.000000,5229095
2011-03-22,181.000000,182.600006,175.250000,176.550003,176.550003,2059519
2011-03-23,177.100006,196.250000,175.250000,195.000000,195.000000,7820679
2011-03-24,196.800003,205.199997,192.899994,197.800003,197.800003,5885465
2011-03-25,200.000000,203.449997,197.600006,201.350006,201.350006,2001541
2011-03-28,202.199997,209.699997,195.500000,204.750000,204.750000,3573871
2011-03-29,202.500000,207.800003,198.300003,199.750000,199.750000,1779915
2011-03-30,201.100006,206.399994,200.500000,201.750000,201.750000,1476097
2011-03-31,202.000000,203.300003,197.550003,200.750000,200.750000,884328
2011-04-01,201.699997,225.350006,200.850006,222.949997,222.949997,6005101
2011-04-04,224.100006,230.449997,222.000000,224.750000,224.750000,3880210
2011-04-05,226.149994,231.800003,220.850006,226.949997,226.949997,2989011
2011-04-06,227.000000,230.000000,222.050003,224.050003,224.050003,1710142
2011-04-07,225.199997,228.250000,222.100006,223.300003,223.300003,930999
2011-04-08,228.449997,237.600006,223.250000,226.699997,226.699997,7326324
2011-04-11,227.699997,230.750000,222.550003,224.300003,224.300003,1985128
2011-04-13,221.550003,229.000000,219.500000,227.300003,227.300003,2011210
2011-04-15,227.500000,229.750000,223.050003,226.000000,226.000000,1384795
2011-04-18,226.550003,229.100006,212.300003,213.800003,213.800003,1734132
2011-04-19,212.949997,213.800003,207.100006,210.250000,210.250000,1440642
2011-04-20,212.600006,219.399994,212.050003,217.949997,217.949997,1391884
2011-04-21,219.800003,225.000000,219.500000,220.800003,220.800003,1567000
2011-04-25,220.550003,224.850006,219.750000,222.300003,222.300003,916182
2011-04-26,223.050003,223.649994,215.100006,220.149994,220.149994,754755
2011-04-27,221.449997,221.750000,215.550003,216.350006,216.350006,582945
2011-04-28,218.000000,218.250000,210.050003,210.800003,210.800003,749140
2011-04-29,212.000000,215.899994,208.000000,210.300003,210.300003,794693
2011-05-02,211.199997,212.449997,204.050003,206.399994,206.399994,648181
2011-05-03,205.949997,206.399994,197.000000,198.899994,198.899994,979505
2011-05-04,198.449997,204.449997,195.899994,200.550003,200.550003,878004
2011-05-05,202.100006,206.000000,192.350006,194.149994,194.149994,1004082
2011-05-06,193.899994,197.000000,187.149994,190.899994,190.899994,839125
2011-05-09,192.750000,194.750000,190.100006,191.250000,191.250000,582392
2011-05-10,194.199997,204.000000,192.550003,194.850006,194.850006,840486
2011-05-11,196.800003,203.000000,195.000000,201.600006,201.600006,1196033
2011-05-12,200.000000,201.800003,193.000000,193.750000,193.750000,618812
2011-05-13,195.100006,203.699997,194.000000,199.100006,199.100006,907479
2011-05-16,220.000000,220.000000,195.850006,196.500000,196.500000,494071
2011-05-17,196.149994,198.250000,189.500000,190.899994,190.899994,490884
2011-05-18,191.000000,192.750000,180.449997,181.649994,181.649994,739052
2011-05-19,182.800003,184.850006,177.550003,178.750000,178.750000,554038
2011-05-20,179.050003,185.699997,179.050003,182.500000,182.500000,711357
2011-05-23,180.000000,181.449997,174.199997,175.149994,175.149994,409459
2011-05-24,176.699997,181.699997,175.199997,178.000000,178.000000,471697
2011-05-25,177.899994,179.649994,169.750000,170.899994,170.899994,561355
2011-05-26,172.899994,179.000000,172.000000,177.300003,177.300003,636194
2011-05-27,178.750000,183.949997,178.500000,182.449997,182.449997,527728
2011-05-30,180.550003,184.250000,178.699997,181.100006,181.100006,418537
2011-05-31,182.850006,193.000000,182.300003,192.100006,192.100006,1376197
2011-06-01,193.500000,194.649994,187.399994,193.000000,193.000000,850083
2011-06-02,188.000000,192.399994,186.050003,187.149994,187.149994,587205
2011-06-03,187.000000,192.100006,183.100006,184.300003,184.300003,652756
2011-06-06,185.000000,186.949997,182.550003,185.750000,185.750000,322373
2011-06-07,185.000000,193.300003,184.149994,192.350006,192.350006,722952
2011-06-08,192.750000,194.100006,185.350006,188.149994,188.149994,620600
2011-06-09,189.800003,198.300003,187.199997,197.300003,197.300003,2510837
2011-06-10,210.000000,210.000000,191.750000,193.600006,193.600006,1507246
2011-06-13,192.750000,194.899994,188.600006,193.949997,193.949997,838368
2011-06-14,193.000000,196.850006,192.100006,193.899994,193.899994,753194
2011-06-15,195.000000,196.850006,189.100006,189.899994,189.899994,696741
2011-06-16,189.949997,191.850006,186.850006,187.800003,187.800003,528760
2011-06-17,189.000000,190.449997,179.550003,180.500000,180.500000,694153
2011-06-20,180.750000,181.449997,167.100006,170.149994,170.149994,839129
2011-06-21,181.899994,181.899994,163.500000,166.649994,166.649994,640935
2011-06-22,168.899994,171.000000,162.649994,165.149994,165.149994,679573
2011-06-23,165.500000,171.199997,163.000000,167.449997,167.449997,785014
2011-06-24,167.899994,174.399994,167.199997,172.850006,172.850006,739532
2011-06-27,172.149994,175.699997,170.550003,173.250000,173.250000,484691
2011-06-28,174.449997,177.399994,169.000000,176.250000,176.250000,802410
2011-06-29,177.050003,179.100006,174.050003,176.699997,176.699997,625922
2011-06-30,178.000000,182.000000,175.699997,178.449997,178.449997,1660933
2011-07-01,179.899994,181.199997,175.600006,177.550003,177.550003,582496
2011-07-04,179.750000,184.500000,177.149994,183.250000,183.250000,847197
2011-07-05,183.949997,184.250000,179.100006,180.949997,180.949997,493489
2011-07-06,181.600006,182.850006,178.100006,179.949997,179.949997,598549
2011-07-07,181.449997,187.399994,180.000000,185.949997,185.949997,1268173
2011-07-08,187.600006,187.600006,179.600006,180.449997,180.449997,580689
2011-07-11,181.300003,182.649994,176.649994,178.050003,178.050003,376134
2011-07-12,176.000000,176.500000,172.149994,173.199997,173.199997,584396
2011-07-13,174.949997,178.449997,174.250000,177.600006,177.600006,509823
2011-07-14,177.899994,181.100006,176.000000,177.600006,177.600006,751089
2011-07-15,177.649994,179.699997,175.199997,177.000000,177.000000,345230
2011-07-18,177.000000,178.800003,176.149994,177.149994,177.149994,266103
2011-07-19,177.500000,181.449997,176.550003,179.199997,179.199997,463005
2011-07-20,180.500000,185.550003,180.050003,181.350006,181.350006,1048268
2011-07-21,181.350006,184.050003,177.800003,178.850006,178.850006,501118
2011-07-22,180.199997,183.899994,180.199997,181.600006,181.600006,495466
2011-07-25,176.800003,186.500000,176.800003,185.300003,185.300003,1195219
2011-07-26,185.649994,186.899994,178.350006,179.750000,179.750000,623087
2011-07-27,180.600006,183.500000,178.600006,181.149994,181.149994,478007
2011-07-28,181.000000,182.649994,177.350006,178.350006,178.350006,548447
2011-07-29,178.600006,180.500000,168.550003,170.199997,170.199997,596890
2011-08-01,172.800003,173.000000,166.300003,170.449997,170.449997,556817
2011-08-02,171.000000,171.000000,165.550003,166.899994,166.899994,341818
2011-08-03,165.000000,173.250000,162.500000,171.800003,171.800003,1051605
2011-08-04,173.399994,174.000000,166.149994,167.300003,167.300003,628995
2011-08-05,151.100006,163.000000,151.100006,155.300003,155.300003,842763
2011-08-08,150.399994,153.000000,141.199997,145.399994,145.399994,664359
2011-08-09,138.149994,144.699997,135.100006,139.050003,139.050003,810807
2011-08-10,142.149994,144.800003,140.449997,141.600006,141.600006,437260
2011-08-11,142.899994,144.300003,140.199997,141.899994,141.899994,436839
2011-08-12,144.000000,145.800003,138.800003,140.149994,140.149994,865763
2011-08-16,141.750000,142.050003,126.199997,128.750000,128.750000,650314
2011-08-17,129.350006,130.250000,120.000000,126.150002,126.150002,912483
2011-08-18,127.000000,127.500000,121.000000,121.900002,121.900002,498657
2011-08-19,117.199997,120.400002,110.500000,115.599998,115.599998,662299
2011-08-22,116.150002,122.500000,114.150002,121.550003,121.550003,762155
2011-08-23,122.900002,126.400002,117.099998,124.400002,124.400002,1092856
2011-08-24,121.000000,129.100006,120.949997,122.949997,122.949997,1011982
2011-08-25,123.800003,124.449997,115.599998,116.800003,116.800003,1030482
2011-08-26,117.550003,120.500000,113.750000,114.400002,114.400002,830424
2011-08-29,116.050003,121.900002,116.050003,119.750000,119.750000,694145
2011-08-30,121.099998,124.349998,120.150002,122.599998,122.599998,870932
2011-09-02,123.199997,126.800003,121.099998,124.199997,124.199997,764452
2011-09-05,122.800003,125.500000,121.300003,124.599998,124.599998,632207
2011-09-06,123.900002,128.199997,123.099998,126.550003,126.550003,1279002
2011-09-07,128.000000,131.699997,126.550003,130.149994,130.149994,1189270
2011-09-08,131.100006,135.500000,131.000000,132.500000,132.500000,1453883
2011-09-09,133.149994,134.449997,127.199997,128.050003,128.050003,826460
2011-09-12,125.000000,126.449997,121.150002,123.150002,123.150002,480098
2011-09-13,125.000000,127.300003,122.800003,123.550003,123.550003,718261
2011-09-14,124.900002,127.500000,123.199997,126.599998,126.599998,683753
2011-09-15,128.699997,128.699997,124.500000,126.199997,126.199997,692315
2011-09-16,127.500000,130.350006,125.500000,127.199997,127.199997,866343
2011-09-19,126.500000,126.800003,123.800003,125.349998,125.349998,451309
2011-09-20,126.550003,128.500000,124.250000,127.800003,127.800003,760197
2011-09-21,127.949997,129.000000,126.150002,127.900002,127.900002,493984
2011-09-22,125.500000,125.800003,119.199997,120.800003,120.800003,577707
2011-09-23,117.199997,120.000000,114.599998,116.900002,116.900002,605576
2011-09-26,117.000000,118.349998,102.599998,107.550003,107.550003,1202275
2011-09-27,109.099998,113.500000,109.099998,112.949997,112.949997,718129
2011-09-28,113.550003,114.400002,109.099998,109.900002,109.900002,548150
2011-09-29,107.500000,111.599998,107.000000,110.300003,110.300003,598454
2011-09-30,110.500000,112.400002,107.099998,107.949997,107.949997,543895
2011-10-03,106.900002,106.900002,102.900002,104.650002,104.650002,304725
2011-10-04,103.000000,106.849998,99.599998,101.150002,101.150002,676233
2011-10-05,102.150002,103.199997,99.099998,100.349998,100.349998,483004
2011-10-07,103.000000,107.000000,102.099998,105.550003,105.550003,767150
2011-10-10,106.000000,108.300003,103.800003,107.849998,107.849998,545659
2011-10-11,109.000000,112.199997,106.699997,108.599998,108.599998,697053
2011-10-12,109.599998,113.000000,109.099998,112.500000,112.500000,699267
2011-10-13,113.449997,114.349998,109.349998,110.949997,110.949997,527793
2011-10-14,110.500000,111.599998,109.300003,110.699997,110.699997,368657
2011-10-17,112.199997,112.199997,108.550003,109.650002,109.650002,319217
2011-10-18,109.000000,109.000000,104.800003,106.349998,106.349998,365335
2011-10-19,107.849998,110.900002,107.500000,110.250000,110.250000,386088
